"","X1","X2","X3","X4"
"2205","seams",0.00107919483239629,"[0.0008-0.008)",0.1
"2206","barge",0.00107595941218246,"[0.0008-0.008)",0.1
"2207","famed",0.00107529260096178,"[0.0008-0.008)",0.1
"2208","resid",0.00107497305328634,"[0.0008-0.008)",0.1
"2209","slant",0.00107038933752359,"[0.0008-0.008)",0.1
"2210","chops",0.00106999560913778,"[0.0008-0.008)",0.1
"2211","broom",0.00106980078287648,"[0.0008-0.008)",0.1
"2212","snare",0.00106919266408597,"[0.0008-0.008)",0.1
"2213","shank",0.00106908587646995,"[0.0008-0.008)",0.1
"2214","leash",0.00106797805685025,"[0.0008-0.008)",0.1
"2215","hunts",0.00106794218925402,"[0.0008-0.008)",0.1
"2216","acton",0.0010670740303909,"[0.0008-0.008)",0.1
"2217","cunts",0.00106667541096925,"[0.0008-0.008)",0.1
"2218","deems",0.00106602734871931,"[0.0008-0.008)",0.1
"2219","ligne",0.0010625481918857,"[0.0008-0.008)",0.1
"2220","geese",0.00105900300606813,"[0.0008-0.008)",0.1
"2221","polio",0.00105878290945495,"[0.0008-0.008)",0.1
"2222","mecca",0.00105841363624838,"[0.0008-0.008)",0.1
"2223","broth",0.00105737429113056,"[0.0008-0.008)",0.1
"2224","crows",0.0010554309195534,"[0.0008-0.008)",0.1
"2225","taper",0.00105488964491949,"[0.0008-0.008)",0.1
"2226","revue",0.00105164933366981,"[0.0008-0.008)",0.1
"2227","smear",0.00105118794595476,"[0.0008-0.008)",0.1
"2228","memos",0.00104883372736632,"[0.0008-0.008)",0.1
"2229","frist",0.00104723924967969,"[0.0008-0.008)",0.1
"2230","serge",0.00104661156674579,"[0.0008-0.008)",0.1
"2231","waldo",0.00104629120389771,"[0.0008-0.008)",0.1
"2232","slain",0.00104430462817055,"[0.0008-0.008)",0.1
"2233","quail",0.00104257890768865,"[0.0008-0.008)",0.1
"2234","mayan",0.00104246233800092,"[0.0008-0.008)",0.1
"2235","futon",0.0010421411599802,"[0.0008-0.008)",0.1
"2236","icing",0.0010414661970331,"[0.0008-0.008)",0.1
"2237","lowry",0.00103689226334205,"[0.0008-0.008)",0.1
"2238","strut",0.00103620914866853,"[0.0008-0.008)",0.1
"2239","plume",0.00103454293578946,"[0.0008-0.008)",0.1
"2240","plank",0.001031424900436,"[0.0008-0.008)",0.1
"2241","enact",0.00103005459522576,"[0.0008-0.008)",0.1
"2242","deity",0.00102909839771736,"[0.0008-0.008)",0.1
"2243","claws",0.00102785281392126,"[0.0008-0.008)",0.1
"2244","manly",0.00102750962623922,"[0.0008-0.008)",0.1
"2245","pings",0.00102656321080252,"[0.0008-0.008)",0.1
"2246","peril",0.00102626241209784,"[0.0008-0.008)",0.1
"2247","hairs",0.00102582303404411,"[0.0008-0.008)",0.1
"2248","malik",0.00102349164028962,"[0.0008-0.008)",0.1
"2249","quads",0.00102246370758878,"[0.0008-0.008)",0.1
"2250","maids",0.0010220724247209,"[0.0008-0.008)",0.1
"2251","louie",0.00102117491964269,"[0.0008-0.008)",0.1
"2252","swirl",0.00101985433996357,"[0.0008-0.008)",0.1
"2253","emery",0.00101982173305792,"[0.0008-0.008)",0.1
"2254","abode",0.00101614611961772,"[0.0008-0.008)",0.1
"2255","savoy",0.00101612574030168,"[0.0008-0.008)",0.1
"2256","comfy",0.00101521926832442,"[0.0008-0.008)",0.1
"2257","campo",0.00101370549272929,"[0.0008-0.008)",0.1
"2258","polka",0.00101293433941049,"[0.0008-0.008)",0.1
"2259","wiper",0.00101272239452372,"[0.0008-0.008)",0.1
"2260","nicer",0.00101020188071643,"[0.0008-0.008)",0.1
"2261","boast",0.00101006411654003,"[0.0008-0.008)",0.1
"2262","gents",0.00101001520618154,"[0.0008-0.008)",0.1
"2263","perch",0.00100688249772054,"[0.0008-0.008)",0.1
"2264","angst",0.0010045894170802,"[0.0008-0.008)",0.1
"2265","gecko",0.00100283435038321,"[0.0008-0.008)",0.1
"2266","codex",0.000998529423663829,"[0.0008-0.008)",0.1
"2267","judas",0.000998320739467623,"[0.0008-0.008)",0.1
"2268","barns",0.000997176237079059,"[0.0008-0.008)",0.1
"2269","raids",0.000996500458959316,"[0.0008-0.008)",0.1
"2270","solos",0.000996330087877257,"[0.0008-0.008)",0.1
"2271","facet",0.000995559749731108,"[0.0008-0.008)",0.1
"2272","wares",0.000993240583566247,"[0.0008-0.008)",0.1
"2273","verve",0.000993088961454942,"[0.0008-0.008)",0.1
"2274","spree",0.000992912884164393,"[0.0008-0.008)",0.1
"2275","embed",0.000992823215173836,"[0.0008-0.008)",0.1
"2276","gurus",0.000992735176528562,"[0.0008-0.008)",0.1
"2277","brute",0.000991993369424863,"[0.0008-0.008)",0.1
"2278","butch",0.000989472855617569,"[0.0008-0.008)",0.1
"2279","scart",0.000989292702463814,"[0.0008-0.008)",0.1
"2280","yarns",0.000987694148913974,"[0.0008-0.008)",0.1
"2281","defer",0.000984667412896354,"[0.0008-0.008)",0.1
"2282","liars",0.000984554103899195,"[0.0008-0.008)",0.1
"2283","saith",0.000982503129533364,"[0.0008-0.008)",0.1
"2284","deans",0.000980205973029821,"[0.0008-0.008)",0.1
"2285","kites",0.00097994267226664,"[0.0008-0.008)",0.1
"2286","dumps",0.000978514489798859,"[0.0008-0.008)",0.1
"2287","hanks",0.000978026201386644,"[0.0008-0.008)",0.1
"2288","crave",0.000977771867522518,"[0.0008-0.008)",0.1
"2289","salty",0.000975285590966164,"[0.0008-0.008)",0.1
"2290","zeros",0.00097403837682478,"[0.0008-0.008)",0.1
"2291","valor",0.000972609379184358,"[0.0008-0.008)",0.1
"2292","sabre",0.000969508462456367,"[0.0008-0.008)",0.1
"2293","banda",0.000968367220758369,"[0.0008-0.008)",0.1
"2294","goofy",0.000967800675772577,"[0.0008-0.008)",0.1
"2295","mimic",0.000967735461961262,"[0.0008-0.008)",0.1
"2296","ticks",0.000965498628233185,"[0.0008-0.008)",0.1
"2297","vigil",0.000964710356288925,"[0.0008-0.008)",0.1
"2298","crore",0.000964195982352184,"[0.0008-0.008)",0.1
"2299","banco",0.000963767201542793,"[0.0008-0.008)",0.1
"2300","itchy",0.000963507161470178,"[0.0008-0.008)",0.1
"2301","bulky",0.0009631770165504,"[0.0008-0.008)",0.1
"2302","booze",0.000960839101414785,"[0.0008-0.008)",0.1
"2303","widen",0.000960499989595952,"[0.0008-0.008)",0.1
"2304","bubba",0.00096028804470918,"[0.0008-0.008)",0.1
"2305","adore",0.000958838667752722,"[0.0008-0.008)",0.1
"2306","colds",0.000958599822168784,"[0.0008-0.008)",0.1
"2307","fluke",0.000952844703320306,"[0.0008-0.008)",0.1
"2308","stomp",0.000952152621747734,"[0.0008-0.008)",0.1
"2309","glade",0.000952134687949622,"[0.0008-0.008)",0.1
"2310","licks",0.000951230661490279,"[0.0008-0.008)",0.1
"2311","caste",0.000951206206311036,"[0.0008-0.008)",0.1
"2312","libra",0.000950293212952637,"[0.0008-0.008)",0.1
"2313","lures",0.000948993827762202,"[0.0008-0.008)",0.1
"2314","slows",0.000948860139449008,"[0.0008-0.008)",0.1
"2315","flaps",0.000948075128195313,"[0.0008-0.008)",0.1
"2316","inset",0.000947962634370796,"[0.0008-0.008)",0.1
"2317","rhine",0.000947753950174591,"[0.0008-0.008)",0.1
"2318","druid",0.000945760037893659,"[0.0008-0.008)",0.1
"2319","swarm",0.000944112573985334,"[0.0008-0.008)",0.1
"2320","ledge",0.00094364221937123,"[0.0008-0.008)",0.1
"2321","drown",0.00094242598179022,"[0.0008-0.008)",0.1
"2322","bangs",0.000940759768911142,"[0.0008-0.008)",0.1
"2323","radon",0.000940656241985681,"[0.0008-0.008)",0.1
"2324","abyss",0.000939411473362221,"[0.0008-0.008)",0.1
"2325","coder",0.000939109044312252,"[0.0008-0.008)",0.1
"2326","niece",0.000938295502016107,"[0.0008-0.008)",0.1
"2327","pleas",0.000938214799924606,"[0.0008-0.008)",0.1
"2328","flask",0.000937556140430332,"[0.0008-0.008)",0.1
"2329","idols",0.000935745641993722,"[0.0008-0.008)",0.1
"2330","gusts",0.000935301372904144,"[0.0008-0.008)",0.1
"2331","hippo",0.000934239202952364,"[0.0008-0.008)",0.1
"2332","dudes",0.000932630052158186,"[0.0008-0.008)",0.1
"2333","altos",0.000932374903121419,"[0.0008-0.008)",0.1
"2334","overs",0.000932280343095013,"[0.0008-0.008)",0.1
"2335","nests",0.000930831781311197,"[0.0008-0.008)",0.1
"2336","cours",0.00092782460943697,"[0.0008-0.008)",0.1
"2337","seton",0.000926666249113502,"[0.0008-0.008)",0.1
"2338","tesla",0.00092487205412972,"[0.0008-0.008)",0.1
"2339","padre",0.000922925421861991,"[0.0008-0.008)",0.1
"2340","plead",0.000917778421804017,"[0.0008-0.008)",0.1
"2341","sheen",0.000916631473897529,"[0.0008-0.008)",0.1
"2342","warts",0.000915345946641998,"[0.0008-0.008)",0.1
"2343","medic",0.000915207367292955,"[0.0008-0.008)",0.1
"2344","grail",0.000915010095513729,"[0.0008-0.008)",0.1
"2345","seine",0.000914305786351536,"[0.0008-0.008)",0.1
"2346","lapel",0.000912758588678107,"[0.0008-0.008)",0.1
"2347","pecan",0.000911385022777301,"[0.0008-0.008)",0.1
"2348","aches",0.000910257639014207,"[0.0008-0.008)",0.1
"2349","telco",0.000909929939612353,"[0.0008-0.008)",0.1
"2350","chime",0.000908979448312449,"[0.0008-0.008)",0.1
"2351","remit",0.000906238022719328,"[0.0008-0.008)",0.1
"2352","exert",0.000904533496726103,"[0.0008-0.008)",0.1
"2353","pinto",0.000903922117245032,"[0.0008-0.008)",0.1
"2354","pears",0.000901205146831154,"[0.0008-0.008)",0.1
"2355","heats",0.000901166833717007,"[0.0008-0.008)",0.1
"2356","lucid",0.000901050264029283,"[0.0008-0.008)",0.1
"2357","shiva",0.000900801636373648,"[0.0008-0.008)",0.1
"2358","infer",0.000900390789362368,"[0.0008-0.008)",0.1
"2359","zippo",0.000899833211275632,"[0.0008-0.008)",0.1
"2360","dandy",0.00089521281274402,"[0.0008-0.008)",0.1
"2361","swaps",0.000894600618090308,"[0.0008-0.008)",0.1
"2362","synod",0.000892833323803693,"[0.0008-0.008)",0.1
"2363","lousy",0.000892681701692388,"[0.0008-0.008)",0.1
"2364","pharm",0.000892666213412201,"[0.0008-0.008)",0.1
"2365","amigo",0.000892338514010347,"[0.0008-0.008)",0.1
"2366","caddy",0.00089210618980754,"[0.0008-0.008)",0.1
"2367","scala",0.000891184229550085,"[0.0008-0.008)",0.1
"2368","brits",0.000888405306015459,"[0.0008-0.008)",0.1
"2369","bleak",0.000887423022982539,"[0.0008-0.008)",0.1
"2370","tramp",0.000886668988289218,"[0.0008-0.008)",0.1
"2371","minis",0.000886513290314706,"[0.0008-0.008)",0.1
"2372","stang",0.000881885555229322,"[0.0008-0.008)",0.1
"2373","hubby",0.000881108695702041,"[0.0008-0.008)",0.1
"2374","safes",0.000879581062172006,"[0.0008-0.008)",0.1
"2375","stubs",0.000877614865760883,"[0.0008-0.008)",0.1
"2376","dents",0.000876933381432649,"[0.0008-0.008)",0.1
"2377","perks",0.0008767907262204,"[0.0008-0.008)",0.1
"2378","punto",0.000875435094117706,"[0.0008-0.008)",0.1
"2379","vibes",0.000875259016827157,"[0.0008-0.008)",0.1
"2380","darcy",0.000875200324396974,"[0.0008-0.008)",0.1
"2381","moons",0.000875120437478115,"[0.0008-0.008)",0.1
"2382","lathe",0.000874893004311156,"[0.0008-0.008)",0.1
"2383","petri",0.000874601172505525,"[0.0008-0.008)",0.1
"2384","bylaw",0.00087288523409532,"[0.0008-0.008)",0.1
"2385","trims",0.000872596662980255,"[0.0008-0.008)",0.1
"2386","leaps",0.000872396130510464,"[0.0008-0.008)",0.1
"2387","lends",0.00087192006968787,"[0.0008-0.008)",0.1
"2388","crook",0.000870328037519162,"[0.0008-0.008)",0.1
"2389","typos",0.000870062291238057,"[0.0008-0.008)",0.1
"2390","dives",0.000869482703490002,"[0.0008-0.008)",0.1
"2391","stale",0.000868694431545741,"[0.0008-0.008)",0.1
"2392","putty",0.000868172721055228,"[0.0008-0.008)",0.1
"2393","patsy",0.000867834424409035,"[0.0008-0.008)",0.1
"2394","corgi",0.000867049413155341,"[0.0008-0.008)",0.1
"2395","swans",0.000866994796588365,"[0.0008-0.008)",0.1
"2396","cupid",0.000865466347885688,"[0.0008-0.008)",0.1
"2397","cline",0.000865357929924378,"[0.0008-0.008)",0.1
"2398","thema",0.000865329398881928,"[0.0008-0.008)",0.1
"2399","piers",0.000865040827766863,"[0.0008-0.008)",0.1
"2400","dykes",0.000864696009739539,"[0.0008-0.008)",0.1
"2401","haste",0.000863963169534896,"[0.0008-0.008)",0.1
"2402","prong",0.000863302064522698,"[0.0008-0.008)",0.1
"2403","bitte",0.000861622808881357,"[0.0008-0.008)",0.1
"2404","fleur",0.000861616287500226,"[0.0008-0.008)",0.1
"2405","expos",0.00086144184055496,"[0.0008-0.008)",0.1
"2406","berth",0.00086083046107389,"[0.0008-0.008)",0.1
"2407","crabs",0.000860508467880526,"[0.0008-0.008)",0.1
"2408","lingo",0.000860206854003198,"[0.0008-0.008)",0.1
"2409","piggy",0.000859086806793876,"[0.0008-0.008)",0.1
"2410","saber",0.000858922141920308,"[0.0008-0.008)",0.1
"2411","platt",0.000857953716822292,"[0.0008-0.008)",0.1
"2412","lexis",0.000857877090593998,"[0.0008-0.008)",0.1
"2413","folic",0.000856312774295098,"[0.0008-0.008)",0.1
"2414","lager",0.000856050288704559,"[0.0008-0.008)",0.1
"2415","wicca",0.00085547966785556,"[0.0008-0.008)",0.1
"2416","doggy",0.000854596020712252,"[0.0008-0.008)",0.1
"2417","divas",0.00085416642473022,"[0.0008-0.008)",0.1
"2418","babel",0.000853870517061382,"[0.0008-0.008)",0.1
"2419","gonzo",0.000853351252088792,"[0.0008-0.008)",0.1
"2420","foyer",0.00084984356421273,"[0.0008-0.008)",0.1
"2421","brood",0.000849658520023126,"[0.0008-0.008)",0.1
"2422","azure",0.000849619391736337,"[0.0008-0.008)",0.1
"2423","sniff",0.000848856390143961,"[0.0008-0.008)",0.1
"2424","posse",0.000846441033607411,"[0.0008-0.008)",0.1
"2425","pixie",0.000845785634803703,"[0.0008-0.008)",0.1
"2426","clits",0.000845729387891445,"[0.0008-0.008)",0.1
"2427","unset",0.000844034643969917,"[0.0008-0.008)",0.1
"2428","coles",0.000843600156952036,"[0.0008-0.008)",0.1
"2429","melee",0.000843314846527537,"[0.0008-0.008)",0.1
"2430","llama",0.000842824927770038,"[0.0008-0.008)",0.1
"2431","vowel",0.000842488261469129,"[0.0008-0.008)",0.1
"2432","fecal",0.000841310337002266,"[0.0008-0.008)",0.1
"2433","psion",0.000840803299619298,"[0.0008-0.008)",0.1
"2434","humid",0.000836762488835742,"[0.0008-0.008)",0.1
"2435","guile",0.000836579074991421,"[0.0008-0.008)",0.1
"2436","tutti",0.00083623588730938,"[0.0008-0.008)",0.1
"2437","mined",0.000836230996273531,"[0.0008-0.008)",0.1
"2438","sores",0.000835498971241529,"[0.0008-0.008)",0.1
"2439","titty",0.000834493863374649,"[0.0008-0.008)",0.1
"2440","reeds",0.000833008618821968,"[0.0008-0.008)",0.1
"2441","lofty",0.000830384578089213,"[0.0008-0.008)",0.1
"2442","kanji",0.000830093561456223,"[0.0008-0.008)",0.1
"2443","moron",0.000829369688150636,"[0.0008-0.008)",0.1
"2444","dogma",0.000828715919692211,"[0.0008-0.008)",0.1
"2445","winch",0.000828520278258268,"[0.0008-0.008)",0.1
"2446","evils",0.000828001013285679,"[0.0008-0.008)",0.1
"2447","limos",0.000827720593897028,"[0.0008-0.008)",0.1
"2448","jocks",0.000826817382610326,"[0.0008-0.008)",0.1
"2449","unzip",0.000826592394961292,"[0.0008-0.008)",0.1
"2450","floss",0.000826408165944329,"[0.0008-0.008)",0.1
"2451","sarge",0.000826264695559438,"[0.0008-0.008)",0.1
"2452","shawl",0.000824732986166196,"[0.0008-0.008)",0.1
"2453","bends",0.000824082478398337,"[0.0008-0.008)",0.1
"2454","pence",0.000822801027006013,"[0.0008-0.008)",0.1
"2455","thyme",0.000821549737001421,"[0.0008-0.008)",0.1
"2456","chino",0.00082142909145049,"[0.0008-0.008)",0.1
"2457","zines",0.000820482676013793,"[0.0008-0.008)",0.1
"2458","ovary",0.000817751032492369,"[0.0008-0.008)",0.1
"2459","bebop",0.000815499525656746,"[0.0008-0.008)",0.1
"2460","merle",0.00081463951852004,"[0.0008-0.008)",0.1
"2461","fonda",0.000813230085023012,"[0.0008-0.008)",0.1
"2462","flops",0.000813166501556981,"[0.0008-0.008)",0.1
"2463","vices",0.000811523928684504,"[0.0008-0.008)",0.1
"2464","karat",0.000811404098306214,"[0.0008-0.008)",0.1
"2465","ginny",0.00081137312174584,"[0.0008-0.008)",0.1
"2466","tolls",0.000811319320351506,"[0.0008-0.008)",0.1
"2467","zorro",0.000810507408400644,"[0.0008-0.008)",0.1
"2468","corso",0.000809570775035644,"[0.0008-0.008)",0.1
"2469","abbot",0.000809101235594181,"[0.0008-0.008)",0.1
"2470","magma",0.000809081671450787,"[0.0008-0.008)",0.1
"2471","arson",0.000806491867968972,"[0.0008-0.008)",0.1
"2472","geeky",0.000805232426237966,"[0.0008-0.008)",0.1
"2473","potts",0.000803112162197613,"[0.0008-0.008)",0.1
"2474","haunt",0.000803098304262709,"[0.0008-0.008)",0.1
"2475","fuses",0.000802548877902387,"[0.0008-0.008)",0.1
"2476","britt",0.000802445350976926,"[0.0008-0.008)",0.1
"2477","braid",0.00080045469938656,"[0.0008-0.008)",0.1
"2478","fists",0.000798508067118831,"[0.0001-0.0008)",0.05
"2479","chimp",0.000797986356628317,"[0.0001-0.0008)",0.05
"2480","lefty",0.000797510295805723,"[0.0001-0.0008)",0.05
"2481","heres",0.000797261668150088,"[0.0001-0.0008)",0.05
"2482","vigor",0.000796867124591637,"[0.0001-0.0008)",0.05
"2483","tween",0.000796481547932242,"[0.0001-0.0008)",0.05
"2484","glued",0.000795106351686154,"[0.0001-0.0008)",0.05
"2485","shuts",0.000794296070080575,"[0.0001-0.0008)",0.05
"2486","alder",0.000793040704212776,"[0.0001-0.0008)",0.05
"2487","comms",0.000792692625494887,"[0.0001-0.0008)",0.05
"2488","lawns",0.000792148905343054,"[0.0001-0.0008)",0.05
"2489","raced",0.000791081844355426,"[0.0001-0.0008)",0.05
"2490","deuce",0.000791071247111087,"[0.0001-0.0008)",0.05
"2491","riser",0.000790706049767728,"[0.0001-0.0008)",0.05
"2492","redux",0.000790649802855469,"[0.0001-0.0008)",0.05
"2493","quits",0.000789157221749015,"[0.0001-0.0008)",0.05
"2494","knoll",0.000787379330218062,"[0.0001-0.0008)",0.05
"2495","inlay",0.000787275803292601,"[0.0001-0.0008)",0.05
"2496","reddy",0.000787257054321848,"[0.0001-0.0008)",0.05
"2497","craze",0.000784584918403248,"[0.0001-0.0008)",0.05
"2498","roper",0.000781853274881825,"[0.0001-0.0008)",0.05
"2499","volta",0.000780258797195192,"[0.0001-0.0008)",0.05
"2500","fumes",0.00077985202604712,"[0.0001-0.0008)",0.05
"2501","totem",0.000778710784349122,"[0.0001-0.0008)",0.05
"2502","harms",0.000777987726216175,"[0.0001-0.0008)",0.05
"2503","carve",0.000776388357493695,"[0.0001-0.0008)",0.05
"2504","apnea",0.000774872136380639,"[0.0001-0.0008)",0.05
"2505","swish",0.000773642856037367,"[0.0001-0.0008)",0.05
"2506","asker",0.000773269506967593,"[0.0001-0.0008)",0.05
"2507","relic",0.000772246465302601,"[0.0001-0.0008)",0.05
"2508","ethos",0.000771553568557388,"[0.0001-0.0008)",0.05
"2509","cling",0.000771382382302688,"[0.0001-0.0008)",0.05
"2510","toned",0.000769176525134985,"[0.0001-0.0008)",0.05
"2511","erred",0.000769146363747252,"[0.0001-0.0008)",0.05
"2512","caron",0.000768555363582217,"[0.0001-0.0008)",0.05
"2513","dared",0.000768446130448266,"[0.0001-0.0008)",0.05
"2514","nudge",0.000768382546982235,"[0.0001-0.0008)",0.05
"2515","doves",0.000767405970157805,"[0.0001-0.0008)",0.05
"2516","skunk",0.000764147725110019,"[0.0001-0.0008)",0.05
"2517","heaps",0.000763864860203443,"[0.0001-0.0008)",0.05
"2518","hydra",0.000763724650509118,"[0.0001-0.0008)",0.05
"2519","anvil",0.000763660251870445,"[0.0001-0.0008)",0.05
"2520","stalk",0.000763024417210132,"[0.0001-0.0008)",0.05
"2521","inert",0.000762918444766746,"[0.0001-0.0008)",0.05
"2522","eject",0.000762194571461158,"[0.0001-0.0008)",0.05
"2523","rayon",0.000761770681687616,"[0.0001-0.0008)",0.05
"2524","mocha",0.000760981594570714,"[0.0001-0.0008)",0.05
"2525","nouns",0.000760102838463255,"[0.0001-0.0008)",0.05
"2526","tonne",0.000759375704467102,"[0.0001-0.0008)",0.05
"2527","faxed",0.000758805898790744,"[0.0001-0.0008)",0.05
"2528","firth",0.000755890026252358,"[0.0001-0.0008)",0.05
"2529","slams",0.000755410704739198,"[0.0001-0.0008)",0.05
"2530","cadre",0.000754641996938332,"[0.0001-0.0008)",0.05
"2531","squat",0.000754085234024237,"[0.0001-0.0008)",0.05
"2532","zoned",0.000752957035088502,"[0.0001-0.0008)",0.05
"2533","pubic",0.000752915461283789,"[0.0001-0.0008)",0.05
"2534","tiara",0.000752677430872492,"[0.0001-0.0008)",0.05
"2535","hives",0.000752271474897061,"[0.0001-0.0008)",0.05
"2536","koala",0.000751766067859376,"[0.0001-0.0008)",0.05
"2537","porta",0.000750825358631168,"[0.0001-0.0008)",0.05
"2538","crock",0.000748755635294584,"[0.0001-0.0008)",0.05
"2539","retry",0.00074704051205702,"[0.0001-0.0008)",0.05
"2540","telex",0.000746787808538178,"[0.0001-0.0008)",0.05
"2541","bowed",0.00074649190086934,"[0.0001-0.0008)",0.05
"2542","trois",0.0007447792231497,"[0.0001-0.0008)",0.05
"2543","primo",0.000743535269698882,"[0.0001-0.0008)",0.05
"2544","clogs",0.000742366312131075,"[0.0001-0.0008)",0.05
"2545","flank",0.000742303543837685,"[0.0001-0.0008)",0.05
"2546","looms",0.000740828896529343,"[0.0001-0.0008)",0.05
"2547","atoll",0.000740560704730313,"[0.0001-0.0008)",0.05
"2548","ducts",0.000740118065986018,"[0.0001-0.0008)",0.05
"2549","mules",0.000739924054897358,"[0.0001-0.0008)",0.05
"2550","spoof",0.0007397536838153,"[0.0001-0.0008)",0.05
"2551","amman",0.000739386040954016,"[0.0001-0.0008)",0.05
"2552","spout",0.000738239908220169,"[0.0001-0.0008)",0.05
"2553","hefty",0.000737960304004159,"[0.0001-0.0008)",0.05
"2554","hoist",0.000737818463964551,"[0.0001-0.0008)",0.05
"2555","ceres",0.000737507883188167,"[0.0001-0.0008)",0.05
"2556","sault",0.000734551252017709,"[0.0001-0.0008)",0.05
"2557","slabs",0.000734212140198875,"[0.0001-0.0008)",0.05
